,go,go_name,name,q
A0A087WTT1,,,Polyadenylate-binding protein OS=Homo sapiens GN=PABPC1 PE=1 SV=1 ,26
A0A087WTW0,,,E3 ubiquitin-protein ligase UHRF1 OS=Homo sapiens GN=UHRF1 PE=1 SV=1 ,3
A0A087WTZ5,,,UBX domain-containing protein 1 OS=Homo sapiens GN=UBXN1 PE=1 SV=1 ,8
A0A087WU65,,,Vacuolar protein sorting-associated protein 45 OS=Homo sapiens GN=VPS45 PE=1 SV=1 ,3
A0A087WU68,,,Polypyrimidine tract-binding protein 1 (Fragment) OS=Homo sapiens GN=PTBP1 PE=1 SV=1 ,35
A0A087WUB9,,,Beta-catenin-like protein 1 OS=Homo sapiens GN=CTNNBL1 PE=1 SV=1 ,7
A0A087WUE9,,,Symplekin OS=Homo sapiens GN=SYMPK PE=1 SV=1 ,5
A0A087WUI2,,,Heterogeneous nuclear ribonucleoproteins A2/B1 OS=Homo sapiens GN=HNRNPA2B1 PE=1 SV=1 ,112
A0A087WUK2,,,Heterogeneous nuclear ribonucleoprotein D-like OS=Homo sapiens GN=HNRNPDL PE=1 SV=1 ,4
A0A087WUL0,,,Triokinase/FMN cyclase OS=Homo sapiens GN=TKFC PE=1 SV=1 ,2
A0A087WUL9,,,26S proteasome non-ATPase regulatory subunit 13 OS=Homo sapiens GN=PSMD13 PE=1 SV=1 ,2
A0A087WUS0,,,40S ribosomal protein S24 OS=Homo sapiens GN=RPS24 PE=1 SV=1 ,13
A0A087WUT6,,,Eukaryotic translation initiation factor 5B OS=Homo sapiens GN=EIF5B PE=1 SV=1 ,18
A0A087WUW5,,,Polypyrimidine tract-binding protein 1 (Fragment) OS=Homo sapiens GN=PTBP1 PE=1 SV=4 ,3
A0A087WUZ3,,,"Spectrin beta chain, non-erythrocytic 1 OS=Homo sapiens GN=SPTBN1 PE=1 SV=1 ",44
A0A087WV01,,,Elongation factor 1-alpha OS=Homo sapiens GN=EEF1A1 PE=1 SV=1 ,158
A0A087WV05,,,Uncharacterized protein OS=Homo sapiens PE=4 SV=1 ,4
A0A087WV23,,,SH3 domain-binding glutamic acid-rich-like protein 3 OS=Homo sapiens GN=SH3BGRL3 PE=1 SV=1 ,8
A0A087WV29,,,N-acetyltransferase 10 OS=Homo sapiens GN=NAT10 PE=1 SV=1 ,3
A0A087WV73,,,Probable 28S rRNA (cytosine(4447)-C(5))-methyltransferase OS=Homo sapiens GN=NOP2 PE=1 SV=1 ,5
A0A087WVB9,,,Eukaryotic translation initiation factor 3 subunit K OS=Homo sapiens GN=EIF3K PE=1 SV=1 ,4
A0A087WVM4,,,"Monofunctional C1-tetrahydrofolate synthase, mitochondrial OS=Homo sapiens GN=MTHFD1L PE=1 SV=1 ",6
A0A087WVM7,,,Ribosomal RNA small subunit methyltransferase NEP1 (Fragment) OS=Homo sapiens GN=EMG1 PE=1 SV=1 ,4
A0A087WVQ6,,,Clathrin heavy chain OS=Homo sapiens GN=CLTC PE=1 SV=1 ,62
A0A087WVQ9,,,Elongation factor 1-alpha 1 OS=Homo sapiens GN=EEF1A1 PE=1 SV=1 ,178
A0A087WVR3,,,E3 ubiquitin-protein ligase UHRF1 OS=Homo sapiens GN=UHRF1 PE=1 SV=1 ,3
A0A087WVS2,,,Cytosolic non-specific dipeptidase (Fragment) OS=Homo sapiens GN=CNDP2 PE=1 SV=1 ,5
A0A087WVV1,,,Proteasome subunit beta type-2 OS=Homo sapiens GN=PSMB2 PE=1 SV=1 ,3
A0A087WVW7,,,Methyl-CpG-binding protein 2 OS=Homo sapiens GN=MECP2 PE=1 SV=1 ,3
A0A087WW22,,,DNA-binding protein SATB1 OS=Homo sapiens GN=SATB1 PE=1 SV=1 ,9
A0A087WW46,,,Nodal modulator 1 OS=Homo sapiens GN=NOMO1 PE=1 SV=1 ,4
A0A087WW66,,,26S proteasome non-ATPase regulatory subunit 1 OS=Homo sapiens GN=PSMD1 PE=1 SV=1 ,6
A0A087WW75,,,DNA-binding protein SATB1 (Fragment) OS=Homo sapiens GN=SATB1 PE=1 SV=1 ,9
A0A087WWE2,,,DNA-directed RNA polymerase OS=Homo sapiens GN=POLR2A PE=1 SV=1 ,2
A0A087WWI4,,,Hypoxia up-regulated protein 1 OS=Homo sapiens GN=HYOU1 PE=1 SV=1 ,28
A0A087WWM4,,,GMP reductase OS=Homo sapiens GN=GMPR2 PE=1 SV=1 ,2
A0A087WWQ2,,,Uncharacterized protein (Fragment) OS=Homo sapiens PE=4 SV=1 ,4
A0A087WWS7,,,Syntaxin-binding protein 2 OS=Homo sapiens GN=STXBP2 PE=1 SV=1 ,5
A0A087WWT3,,,Serum albumin OS=Homo sapiens GN=ALB PE=1 SV=1 ,4
A0A087WWU8,,,Tropomyosin alpha-3 chain OS=Homo sapiens GN=TPM3 PE=1 SV=1 ,3
A0A087WWW8,,,Calcineurin-binding protein cabin-1 OS=Homo sapiens GN=CABIN1 PE=1 SV=1 ,3
A0A087WWY3,,,Filamin-A OS=Homo sapiens GN=FLNA PE=1 SV=1 ,80
A0A087WWY6,,,Integrin-linked protein kinase (Fragment) OS=Homo sapiens GN=ILK PE=1 SV=1 ,2
A0A087WX29,,,TAR DNA-binding protein 43 (Fragment) OS=Homo sapiens GN=TARDBP PE=1 SV=1 ,3
A0A087WX41,,,Clathrin heavy chain 2 OS=Homo sapiens GN=CLTCL1 PE=1 SV=1 ,2
A0A087WXC5,,,"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 10, mitochondrial OS=Homo sapiens GN=NDUFA10 PE=1 SV=1 ",2
A0A087WXF0,,,Methyl-CpG-binding protein 2 OS=Homo sapiens GN=MECP2 PE=1 SV=1 ,3
A0A087WXI1,,,"3-hydroxyisobutyryl-CoA hydrolase, mitochondrial OS=Homo sapiens GN=HIBCH PE=1 SV=1 ",2
A0A087WXL7,,,Calcineurin-binding protein cabin-1 OS=Homo sapiens GN=CABIN1 PE=1 SV=1 ,3
A0A087WXR7,,,Ribonuclease H2 subunit B OS=Homo sapiens GN=RNASEH2B PE=1 SV=2 ,8
A0A087WXS7,,,ATPase ASNA1 OS=Homo sapiens GN=ASNA1 PE=1 SV=1 ,7
A0A087WXU3,,,Extended synaptotagmin-2 OS=Homo sapiens GN=ESYT2 PE=1 SV=1 ,12
A0A087WXU8,,,ATP-dependent RNA helicase DDX24 OS=Homo sapiens GN=DDX24 PE=1 SV=1 ,3
A0A087WY03,,,Splicing regulatory glutamine/lysine-rich protein 1 OS=Homo sapiens GN=SREK1 PE=1 SV=1 ,3
A0A087WY61,,,Nuclear mitotic apparatus protein 1 OS=Homo sapiens GN=NUMA1 PE=1 SV=1 ,5
A0A087WY74,,,Casein kinase II subunit alpha (Fragment) OS=Homo sapiens GN=CSNK2A1 PE=1 SV=1 ,6
A0A087WYL1,,,C-terminal-binding protein 2 (Fragment) OS=Homo sapiens GN=CTBP2 PE=1 SV=1 ,9
A0A087WYR3,,,Tumor protein D54 OS=Homo sapiens GN=TPD52L2 PE=1 SV=1 ,2
A0A087WYS0,,,MICOS complex subunit MIC60 OS=Homo sapiens GN=IMMT PE=1 SV=1 ,6
A0A087WYT3,,,Prostaglandin E synthase 3 OS=Homo sapiens GN=PTGES3 PE=1 SV=1 ,9
A0A087WYY0,,,TAR DNA-binding protein 43 OS=Homo sapiens GN=TARDBP PE=1 SV=1 ,4
A0A087WYZ1,,,Cytosolic non-specific dipeptidase OS=Homo sapiens GN=CNDP2 PE=1 SV=1 ,5
A0A087WZ13,,,Ribonucleoprotein PTB-binding 1 OS=Homo sapiens GN=RAVER1 PE=1 SV=1 ,5
A0A087WZ51,,,Tumor protein D54 OS=Homo sapiens GN=TPD52L2 PE=1 SV=1 ,2
A0A087WZJ6,,,Ribonuclease H2 subunit B (Fragment) OS=Homo sapiens GN=RNASEH2B PE=1 SV=1 ,5
A0A087WZK9,,,Eukaryotic translation initiation factor 3 subunit H OS=Homo sapiens GN=EIF3H PE=1 SV=1 ,8
A0A087WZM5,,,Peptidyl-prolyl cis-trans isomerase OS=Homo sapiens GN=FKBP1A PE=1 SV=1 ,8
A0A087WZN1,,,"Isocitrate dehydrogenase [NAD] subunit, mitochondrial OS=Homo sapiens GN=IDH3B PE=1 SV=1 ",5
A0A087WZP9,,,Lck-interacting transmembrane adapter 1 OS=Homo sapiens GN=LIME1 PE=4 SV=1 ,3
A0A087WZV1,,,Heterogeneous nuclear ribonucleoprotein A/B OS=Homo sapiens GN=HNRNPAB PE=1 SV=1 ,6
A0A087WZZ5,,,Splicing factor 3B subunit 2 OS=Homo sapiens GN=SF3B2 PE=1 SV=1 ,14
A0A087WZZ9,,,Cyclin-dependent kinase 1 OS=Homo sapiens GN=CDK1 PE=1 SV=1 ,17
A0A087X054,,,Hypoxia up-regulated protein 1 OS=Homo sapiens GN=HYOU1 PE=1 SV=1 ,28
A0A087X090,,,"Farnesyl diphosphate synthase (Farnesyl pyrophosphate synthetase, dimethylallyltranstransferase, geranyltranstransferase), isoform CRA_a OS=Homo sapiens GN=FDPS PE=1 SV=1 ",2
A0A087X0I4,,,Coatomer subunit epsilon OS=Homo sapiens GN=COPE PE=1 SV=1 ,5
A0A087X0R6,,,Sorting nexin-12 OS=Homo sapiens GN=SNX12 PE=1 SV=1 ,3
A0A087X0X3,,,Heterogeneous nuclear ribonucleoprotein M OS=Homo sapiens GN=HNRNPM PE=1 SV=1 ,16
A0A087X117,,,Nodal modulator 1 OS=Homo sapiens GN=NOMO1 PE=1 SV=1 ,4
A0A087X1A5,,,Double-stranded RNA-binding protein Staufen homolog 1 OS=Homo sapiens GN=STAU1 PE=1 SV=1 ,4
A0A087X1B2,,,U4/U6.U5 tri-snRNP-associated protein 2 OS=Homo sapiens GN=USP39 PE=1 SV=1 ,3
A0A087X1E4,,,Arfaptin-2 OS=Homo sapiens GN=ARFIP2 PE=1 SV=1 ,3
A0A087X1H6,,,Hsc70-interacting protein OS=Homo sapiens GN=ST13 PE=1 SV=1 ,12
A0A087X1I3,,,"Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial OS=Homo sapiens GN=SDHA PE=1 SV=1 ",19
A0A087X1S2,,,Nuclease-sensitive element-binding protein 1 OS=Homo sapiens GN=YBX1 PE=1 SV=2 ,34
A0A087X1U4,,,Methyl-CpG-binding protein 2 OS=Homo sapiens GN=MECP2 PE=1 SV=1 ,3
A0A087X1W1,,,Serine/arginine repetitive matrix protein 2 OS=Homo sapiens GN=SRRM2 PE=1 SV=1 ,3
A0A087X1W2,,,Protein arginine N-methyltransferase 1 OS=Homo sapiens GN=PRMT1 PE=1 SV=1 ,2
A0A087X1X5,,,Calponin (Fragment) OS=Homo sapiens GN=CNN2 PE=1 SV=1 ,6
A0A087X1X7,,,Elongation factor 1-delta OS=Homo sapiens GN=EEF1D PE=1 SV=1 ,4
A0A087X1Z3,,,Proteasome activator complex subunit 2 OS=Homo sapiens GN=PSME2 PE=1 SV=1 ,8
A0A087X243,,,Glutathione S-transferase P (Fragment) OS=Homo sapiens GN=GSTP1 PE=1 SV=1 ,21
A0A087X253,,,AP-2 complex subunit beta OS=Homo sapiens GN=AP2B1 PE=1 SV=1 ,4
A0A087X260,,,TAR DNA-binding protein 43 OS=Homo sapiens GN=TARDBP PE=1 SV=1 ,4
A0A087X295,,,WD repeat-containing protein 6 OS=Homo sapiens GN=WDR6 PE=1 SV=1 ,2
A0A087X2B5,,,Basigin (Fragment) OS=Homo sapiens GN=BSG PE=1 SV=1 ,7
A0A087X2B6,,,Cell cycle and apoptosis regulator protein 2 OS=Homo sapiens GN=CCAR2 PE=1 SV=1 ,3
A0A087X2D0,,,Serine/arginine-rich-splicing factor 3 OS=Homo sapiens GN=SRSF3 PE=1 SV=1 ,5
A0A087X2E5,,,"Isocitrate dehydrogenase [NAD] subunit, mitochondrial OS=Homo sapiens GN=IDH3B PE=1 SV=1 ",5
A0A087X2E9,,,Glutathione S-transferase P (Fragment) OS=Homo sapiens GN=GSTP1 PE=1 SV=1 ,4
A0A087X2G1,,,ATP-dependent RNA helicase DDX1 OS=Homo sapiens GN=DDX1 PE=1 SV=1 ,5
A0A087X2I1,,,26S protease regulatory subunit 10B OS=Homo sapiens GN=PSMC6 PE=1 SV=1 ,2
A0A087X2I4,,,Proteasome subunit beta type OS=Homo sapiens GN=PSMB6 PE=1 SV=1 ,9
A0A096LNH5,,,Protein LOC102724023 OS=Homo sapiens GN=LOC102724023 PE=4 SV=1 ,8
A0A096LNJ1,,,Protein LOC102724023 (Fragment) OS=Homo sapiens GN=LOC102724023 PE=1 SV=1 ,4
A0A096LNT0,,,Adenylosuccinate lyase (Fragment) OS=Homo sapiens GN=ADSL PE=4 SV=1 ,6
A0A096LNT4,,,Uncharacterized protein (Fragment) OS=Homo sapiens PE=4 SV=1 ,6
A0A096LNY5,,,Adenylosuccinate lyase (Fragment) OS=Homo sapiens GN=ADSL PE=1 SV=1 ,3
A0A096LNY6,,,Adenylosuccinate lyase (Fragment) OS=Homo sapiens GN=ADSL PE=1 SV=1 ,18
A0A096LNZ9,,,Ubiquitin-like protein ISG15 (Fragment) OS=Homo sapiens GN=ISG15 PE=1 SV=4 ,14
A0A096LP07,,,COP9 signalosome complex subunit 1 OS=Homo sapiens GN=GPS1 PE=1 SV=1 ,2
A0A096LP12,,,"ES1 protein homolog, mitochondrial (Fragment) OS=Homo sapiens GN=LOC102724023 PE=1 SV=2 ",4
A0A096LP69,,,CD99 antigen OS=Homo sapiens GN=CD99 PE=1 SV=1 ,2
A0A096LP73,,,Protein LOC102724023 (Fragment) OS=Homo sapiens GN=LOC102724023 PE=1 SV=1 ,4
A0A096LP76,,,Adenylosuccinate lyase (Fragment) OS=Homo sapiens GN=ADSL PE=4 SV=1 ,6
A0A096LPI6,GO:0005739,mitochondrion,Uncharacterized protein (Fragment) OS=Homo sapiens PE=4 SV=2 ,12
A0A096LPJ3,,,COP9 signalosome complex subunit 1 OS=Homo sapiens GN=GPS1 PE=1 SV=1 ,2
A0A096LPJ4,,,Ubiquitin-like protein ISG15 OS=Homo sapiens GN=ISG15 PE=1 SV=1 ,14
A0A0A0MQU0,,,WD repeat-containing protein 18 (Fragment) OS=Homo sapiens GN=WDR18 PE=1 SV=1 ,2
A0A0A0MR45,,,Calpastatin OS=Homo sapiens GN=CAST PE=1 SV=1 ,3
A0A0A0MR50,,,Cullin-4A OS=Homo sapiens GN=CUL4A PE=1 SV=1 ,6
A0A0A0MR52,,,Eukaryotic translation initiation factor 4 gamma 1 OS=Homo sapiens GN=EIF4G1 PE=1 SV=1 ,4
A0A0A0MR62,,,Formin-like protein 1 OS=Homo sapiens GN=FMNL1 PE=1 SV=1 ,4
A0A0A0MR85,,,Glutathione S-transferase Mu 4 OS=Homo sapiens GN=GSTM4 PE=1 SV=1 ,2
A0A0A0MRA5,,,Heterogeneous nuclear ribonucleoprotein U-like protein 1 OS=Homo sapiens GN=HNRNPUL1 PE=1 SV=1 ,10
A0A0A0MRE1,,,Exocyst complex component 7 (Fragment) OS=Homo sapiens GN=EXOC7 PE=1 SV=1 ,5
A0A0A0MRH0,,,Notchless protein homolog 1 OS=Homo sapiens GN=NLE1 PE=1 SV=1 ,7
A0A0A0MRJ6,,,Protein-L-isoaspartate O-methyltransferase OS=Homo sapiens GN=PCMT1 PE=1 SV=1 ,9
A0A0A0MRK1,,,G patch domain-containing protein 4 OS=Homo sapiens GN=GPATCH4 PE=1 SV=1 ,3
A0A0A0MRK6,,,"Metaxin 1, isoform CRA_b OS=Homo sapiens GN=MTX1 PE=1 SV=1 ",3
A0A0A0MRM9,,,Nucleolar and coiled-body phosphoprotein 1 (Fragment) OS=Homo sapiens GN=NOLC1 PE=1 SV=1 ,2
A0A0A0MRQ5,,,Peroxiredoxin-1 OS=Homo sapiens GN=PRDX1 PE=1 SV=1 ,51
A0A0A0MRW6,,,Nucleolar protein 6 OS=Homo sapiens GN=NOL6 PE=1 SV=1 ,7
A0A0A0MRX9,,,"Presequence protease, mitochondrial OS=Homo sapiens GN=PITRM1 PE=1 SV=1 ",3
A0A0A0MS29,,,Mitochondrial fission factor OS=Homo sapiens GN=MFF PE=1 SV=1 ,4
A0A0A0MSB8,,,Exocyst complex component 7 OS=Homo sapiens GN=EXOC7 PE=1 SV=1 ,4
A0A0A0MSE2,,,"Hydroxyacyl-coenzyme A dehydrogenase, mitochondrial OS=Homo sapiens GN=HADH PE=1 SV=1 ",45
A0A0A0MSI0,,,Peroxiredoxin-1 (Fragment) OS=Homo sapiens GN=PRDX1 PE=1 SV=1 ,67
A0A0A0MSJ0,,,ATP-dependent RNA helicase DDX42 OS=Homo sapiens GN=DDX42 PE=1 SV=1 ,2
A0A0A0MSK5,,,Torsin-1A-interacting protein 1 OS=Homo sapiens GN=TOR1AIP1 PE=1 SV=1 ,2
A0A0A0MSM0,,,Heat shock protein 105 kDa OS=Homo sapiens GN=HSPH1 PE=1 SV=1 ,4
A0A0A0MSQ0,,,Plastin-3 OS=Homo sapiens GN=PLS3 PE=1 SV=1 ,5
A0A0A0MSS4,,,Nuclear migration protein nudC (Fragment) OS=Homo sapiens GN=NUDC PE=1 SV=1 ,4
A0A0A0MSU9,,,Nuclear migration protein nudC (Fragment) OS=Homo sapiens GN=NUDC PE=1 SV=1 ,4
A0A0A0MSV7,,,TAR DNA-binding protein 43 OS=Homo sapiens GN=TARDBP PE=1 SV=1 ,3
A0A0A0MSW4,,,Phosphatidylinositol transfer protein beta isoform OS=Homo sapiens GN=PITPNB PE=1 SV=1 ,5
A0A0A0MSX9,,,"Isoleucine--tRNA ligase, cytoplasmic OS=Homo sapiens GN=IARS PE=1 SV=1 ",11
A0A0A0MSZ4,,,"NADPH:adrenodoxin oxidoreductase, mitochondrial OS=Homo sapiens GN=FDXR PE=1 SV=1 ",3
A0A0A0MT12,,,Spliceosome RNA helicase DDX39B (Fragment) OS=Homo sapiens GN=DDX39B PE=1 SV=4 ,8
A0A0A0MT22,,,"Protein tyrosine phosphatase, receptor type, C, isoform CRA_d OS=Homo sapiens GN=PTPRC PE=1 SV=1 ",27
A0A0A0MT64,,,"NADPH:adrenodoxin oxidoreductase, mitochondrial OS=Homo sapiens GN=FDXR PE=1 SV=1 ",3
A0A0A0MTB8,,,WD repeat-containing protein 36 OS=Homo sapiens GN=WDR36 PE=1 SV=1 ,7
A0A0A0MTC1,,,E3 ubiquitin-protein ligase RNF213 OS=Homo sapiens GN=RNF213 PE=1 SV=1 ,21
A0A0A0MTC5,,,Double-stranded RNA-binding protein Staufen homolog 2 OS=Homo sapiens GN=STAU2 PE=1 SV=1 ,2
A0A0A0MTD1,,,Double-stranded RNA-binding protein Staufen homolog 2 OS=Homo sapiens GN=STAU2 PE=1 SV=1 ,2
A0A0A0MTH3,,,Integrin-linked protein kinase OS=Homo sapiens GN=ILK PE=1 SV=1 ,2
A0A0A0MTR2,,,Prolyl 3-hydroxylase OGFOD1 OS=Homo sapiens GN=OGFOD1 PE=1 SV=1 ,5
A0A0A0MTR6,,,"NADPH:adrenodoxin oxidoreductase, mitochondrial OS=Homo sapiens GN=FDXR PE=1 SV=1 ",3
A0A0A0MTR7,,,E3 ubiquitin-protein ligase RNF213 OS=Homo sapiens GN=RNF213 PE=1 SV=1 ,21
A0A0A0MTS2,,,Glucose-6-phosphate isomerase (Fragment) OS=Homo sapiens GN=GPI PE=1 SV=1 ,47
A0A0A6YY92,,,Adenylosuccinate lyase OS=Homo sapiens GN=ADSL PE=1 SV=1 ,19
A0A0A6YYC3,,,Protein C7orf55-LUC7L2 OS=Homo sapiens GN=C7orf55-LUC7L2 PE=4 SV=1 ,5
A0A0A6YYG9,GO:0005856;GO:0043234,cytoskeleton;protein complex,Protein ARPC4-TTLL3 OS=Homo sapiens GN=ARPC4-TTLL3 PE=4 SV=1 ,4
A0A0A6YYJ8,,,Putative RNA-binding protein Luc7-like 2 OS=Homo sapiens GN=LUC7L2 PE=4 SV=1 ,5
A0A0A6YYL4,,,Coronin OS=Homo sapiens GN=CORO7-PAM16 PE=3 SV=1 ,12
A0A0B4J1R6,,,Transketolase OS=Homo sapiens GN=TKT PE=1 SV=1 ,14
A0A0B4J1W3,,,"N-alpha-acetyltransferase 15, NatA auxiliary subunit OS=Homo sapiens GN=NAA15 PE=1 SV=1 ",3
A0A0B4J1Z1,,,Serine/arginine-rich-splicing factor 7 OS=Homo sapiens GN=SRSF7 PE=1 SV=1 ,5
A0A0B4J1Z8,,,DNA-directed RNA polymerase II subunit RPB11-b2 OS=Homo sapiens GN=POLR2J3 PE=4 SV=1 ,6
A0A0B4J207,,,Ribose-phosphate pyrophosphokinase 3 OS=Homo sapiens GN=PRPS1L1 PE=1 SV=1 ,2
A0A0B4J210,,,La-related protein 1 (Fragment) OS=Homo sapiens GN=LARP1 PE=1 SV=3 ,6
A0A0B4J226,,,Copper homeostasis protein cutC homolog OS=Homo sapiens GN=CUTC PE=1 SV=1 ,2
A0A0B4J269,GO:0005856,cytoskeleton,Tubulin beta-3 chain OS=Homo sapiens GN=TUBB3 PE=1 SV=1 ,32
A0A0B4J2A4,,,"3-ketoacyl-CoA thiolase, mitochondrial OS=Homo sapiens GN=ACAA2 PE=1 SV=1 ",2
A0A0B4J2B4,,,40S ribosomal protein S15 OS=Homo sapiens GN=RPS15 PE=1 SV=1 ,25
A0A0B4J2D5,,,Protein LOC102724023 OS=Homo sapiens GN=LOC102724023 PE=1 SV=1 ,12
A0A0B4J2F8,,,DNA-directed RNA polymerase II subunit RPB11-b2 OS=Homo sapiens GN=POLR2J3 PE=4 SV=1 ,6
A0A0B4J2H4,,,Protein LOC102724023 OS=Homo sapiens GN=LOC102724023 PE=1 SV=1 ,12
A0A0C4DFN8,,,"NADPH:adrenodoxin oxidoreductase, mitochondrial OS=Homo sapiens GN=FDXR PE=1 SV=1 ",3
A0A0C4DFQ1,,,Metaxin-1 OS=Homo sapiens GN=MTX1 PE=1 SV=1 ,3
A0A0C4DFV2,,,Protein LSM14 homolog B OS=Homo sapiens GN=LSM14B PE=1 SV=1 ,2
A0A0C4DFV9,,,Protein SET OS=Homo sapiens GN=SET PE=1 SV=1 ,9
A0A0C4DFX7,,,WD repeat-containing protein 76 OS=Homo sapiens GN=WDR76 PE=1 SV=1 ,2
A0A0C4DG17,,,40S ribosomal protein SA OS=Homo sapiens GN=RPSA PE=1 SV=1 ,16
A0A0C4DG89,,,Probable ATP-dependent RNA helicase DDX46 OS=Homo sapiens GN=DDX46 PE=1 SV=1 ,9
A0A0C4DG98,,,THO complex subunit 2 OS=Homo sapiens GN=THOC2 PE=1 SV=1 ,9
A0A0C4DGA2,,,"Enoyl-CoA delta isomerase 2, mitochondrial OS=Homo sapiens GN=ECI2 PE=1 SV=1 ",3
A0A0C4DGA6,,,Helicase-like transcription factor OS=Homo sapiens GN=HLTF PE=1 SV=1 ,4
A0A0C4DGB5,,,Calpastatin OS=Homo sapiens GN=CAST PE=1 SV=1 ,3
A0A0C4DGB6,,,Serum albumin OS=Homo sapiens GN=ALB PE=1 SV=1 ,4
A0A0C4DGD1,,,Calpastatin OS=Homo sapiens GN=CAST PE=1 SV=1 ,3
A0A0C4DGG8,,,Cell division cycle and apoptosis regulator protein 1 (Fragment) OS=Homo sapiens GN=CCAR1 PE=1 SV=1 ,2
A0A0C4DGG9,,,Chromodomain-helicase-DNA-binding protein 4 OS=Homo sapiens GN=CHD4 PE=1 SV=1 ,26
A0A0C4DGH5,,,Cullin-associated NEDD8-dissociated protein 1 (Fragment) OS=Homo sapiens GN=CAND1 PE=1 SV=1 ,11
A0A0C4DGI3,,,Citrate synthase OS=Homo sapiens GN=CS PE=1 SV=1 ,21
A0A0C4DGK8,,,DNA-(apurinic or apyrimidinic site) lyase (Fragment) OS=Homo sapiens GN=APEX1 PE=1 SV=1 ,12
A0A0C4DGN7,,,"NADPH:adrenodoxin oxidoreductase, mitochondrial OS=Homo sapiens GN=FDXR PE=1 SV=1 ",3
A0A0C4DGP4,,,Glucosidase 2 subunit beta (Fragment) OS=Homo sapiens GN=PRKCSH PE=1 SV=1 ,5
A0A0C4DGP7,,,Nicalin (Fragment) OS=Homo sapiens GN=NCLN PE=1 SV=1 ,5
A0A0C4DGQ5,,,Calpain small subunit 1 OS=Homo sapiens GN=CAPNS1 PE=1 SV=1 ,3
A0A0C4DGS0,,,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 6 OS=Homo sapiens GN=NDUFA6 PE=1 SV=1 ,3
A0A0C4DGS1,,,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit OS=Homo sapiens GN=DDOST PE=1 SV=1 ,15
A0A0C4DGW6,,,UPF0600 protein C5orf51 OS=Homo sapiens GN=C5orf51 PE=1 SV=1 ,4
A0A0C4DGX4,,,Cullin-1 OS=Homo sapiens GN=CUL1 PE=1 SV=1 ,5
A0A0C4DGZ0,,,DNA-directed RNA polymerase OS=Homo sapiens GN=POLR2A PE=1 SV=1 ,2
A0A0C4DGZ5,,,Tyrosine--tRNA ligase OS=Homo sapiens GN=YARS PE=1 SV=1 ,6
A0A0C4DH82,,,SEC23-interacting protein OS=Homo sapiens GN=SEC23IP PE=1 SV=1 ,3
A0A0D9SEI8,,,Y-box-binding protein 3 (Fragment) OS=Homo sapiens GN=YBX3 PE=1 SV=1 ,3
A0A0D9SEM9,,,ATP-dependent RNA helicase DDX39A (Fragment) OS=Homo sapiens GN=DDX39A PE=1 SV=1 ,5
A0A0D9SET8,,,F-actin-capping protein subunit alpha-2 OS=Homo sapiens GN=CAPZA2 PE=1 SV=1 ,6
A0A0D9SEY1,,,Mitogen-activated protein kinase kinase kinase kinase 4 OS=Homo sapiens GN=MAP4K4 PE=1 SV=1 ,4
